
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2026年05月01日","2026年05月01日","37","1","37"

決済損益合計
-39988

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済売","6ヶ月","特定","申告","東証","2026/05/01","買建","100","5365","5351","536500","535100","--","--","--","--","41","1","--","--","--","41","2026/05/08","-1441"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済売","6ヶ月","特定","申告","東証","2026/05/01","買建","100","5357","5439","535700","543900","--","--","--","--","41","1","--","--","--","41","2026/05/08","+8159"
"2026/05/01","フジクラ","5803 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","300","5863","5859","1758900","1757700","--","--","--","53","--","1","--","--","--","53","2026/05/08","+1147"
"2026/05/01","フジクラ","5803 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","100","5820","5833","582000","583300","--","--","--","17","--","1","--","--","--","17","2026/05/08","-1317"
"2026/05/01","フジクラ","5803 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","400","5828","5836","2331200","2334400","--","--","--","70","--","1","--","--","--","70","2026/05/08","-3270"
"2026/05/01","フジクラ","5803 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","300","5819","5832","1745700","1749600","--","--","--","52","--","1","--","--","--","52","2026/05/08","-3952"
"2026/05/01","フジクラ","5803 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","100","5865","5859","586500","585900","--","--","--","17","--","1","--","--","--","17","2026/05/08","+583"
"2026/05/01","任天堂","7974 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","300","7546","7545","2263800","2263500","--","--","--","68","--","1","--","--","--","68","2026/05/08","+232"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","100","5376","5389","537600","538900","--","--","--","16","--","1","--","--","--","16","2026/05/08","-1316"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","300","5416","5444","1624800","1633200","--","--","--","48","--","1","--","--","--","48","2026/05/08","-8448"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","400","5384","5380","2153600","2152000","--","--","--","64","--","1","--","--","--","64","2026/05/08","+1536"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","100","5382","5390","538200","539000","--","--","--","16","--","1","--","--","--","16","2026/05/08","-816"
"2026/05/01","ソフトバンクグループ","9984 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/05/01","売建","400","5377","5389","2150800","2155600","--","--","--","64","--","1","--","--","--","64","2026/05/08","-4864"
"2026/05/01","ソフトバンクグループ","9984 ","--","現引","6ヶ月","特定","--","東証","2026/05/01","買建","100","5392","5392","539200","539200","--","--","--","--","41","1","--","--","--","41","2026/05/08","539241"


